0,1,2,3,4
NCT00798603,Inclusion,ecog performance status 0-1,<VL Label=ECOG Source=DK>ecog performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> ,"[['ECOG', '>=', 0.0, ''], ['ECOG', '<=', 1.0, '']]"
NCT00798603,Inclusion,life expectancy >= 12 weeks,<VL Label=life expectancy Source=ngram>life expectancy</VL> <VML Logic=greater_equal Unit=weeks>12</VML>,"[['life expectancy', '>=', '12', 'weeks']]"
NCT00798603,Inclusion,anc >= 1500/mm^3,<VL Label=ANC Source=DK>anc</VL> <VML Logic=greater_equal Unit=/mm^3>1500</VML>,"[['ANC', '>=', 1500.0, '/mm^3']]"
NCT00798603,Inclusion,platelet count >= 100000/mm^3,<VL Label=platelet count measurement Source=UMLS>platelet count</VL> <VML Logic=greater_equal Unit=/mm^3>100000</VML>,"[['platelet count measurement', '>=', '100000', '/mm^3']]"
NCT00798603,Inclusion,hemoglobin >= 9 g/dl,<VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=greater_equal Unit=g/dl>9</VML>,"[['hemoglobin', '>=', '9', 'g/dl']]"
NCT00798603,Inclusion,total bilirubin <= 1.5 times upper limit of normal (uln) or direct bilirubin normal,<VL Label=total bilirubin level Source=UMLS>total bilirubin</VL> <VML Logic=lower_equal Unit=times upper limit of normal>1.5</VML> ( uln ) or direct bilirubin normal,"[['total bilirubin level', '<=', '1.5', 'times upper limit of normal']]"
NCT00798603,Inclusion,ast and alt <= 3 times uln (<= 5 times uln if liver has tumor involvement),ast and <VL Label=ALT Source=DK>alt</VL> <VML Logic=lower_equal Unit=times uln>3</VML> ( <VML Logic=lower_equal Unit=times uln>5</VML> if liver has <VL Label=Tumor Source=DK>tumor</VL> involvement ) ,"[['ALT', '<=', 3.0, 'times uln'], ['ALT', '<=', 5.0, 'times uln']]"
NCT00798603,Inclusion,creatinine clearance >= 45 ml/min,<VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater_equal Unit=ml/min>45</VML>,"[['Creatinine clearance', '>=', 45.0, 'ml/min']]"
NCT00798603,Inclusion,fertile patients must use effective contraception during and for 3 months after,<VL Label=fertile patients must use effective contraception Source=ngram>fertile patients must use effective contraception</VL> during and for <VML Logic=equal Unit=months>3</VML> after,"[['fertile patients must use effective contraception', '=', '3', 'months']]"
NCT00798603,Inclusion,"no second primary malignancy within the past 5 years, except for any of the following:","no <VL Label=second primary malignancy Source=ngram>second primary malignancy</VL> <VML Logic=lower Unit=past years>5</VML>, except for any of the following:","[['second primary malignancy', '<', '5', 'past years']]"
NCT00798603,Inclusion,history of melanoma allowed only if diagnosed and definitively treated >= 5,<VL Label=history of melanoma allowed only if diagnosed and definitively treated Source=ngram>history of melanoma allowed only if diagnosed and definitively treated</VL> <VML Logic=greater_equal Unit=>5</VML> ,"[['history of melanoma allowed only if diagnosed and definitively treated', '>=', '5', '']]"
NCT00798603,Inclusion,low-grade (gleason score <= 6) localized prostate cancer (no nodal involvement),low-grade ( <VL Label=gleason score Source=ngram>gleason score</VL> <VML Logic=lower_equal Unit=>6</VML> ) localized prostate cancer ( no nodal involvement ) ,"[['gleason score', '<=', '6', '']]"
NCT00798603,Inclusion,"congestive heart failure within the past 3 months, unless ejection fraction > 40%","congestive heart failure <VML Logic=lower Unit=past months>3</VML>, unless <VL Label=Ejection fraction Source=DK>ejection fraction</VL> <VML Logic=greater Unit=%>40</VML>","[['Ejection fraction', '<', 3.0, 'past months'], ['Ejection fraction', '>', 40.0, '%']]"
NCT00798603,Inclusion,myocardial infarction within the past 6 months,<VL Label=Myocardial infarction Source=DK>myocardial infarction</VL> <VML Logic=lower Unit=past months>6</VML>,"[['Myocardial infarction', '<', 6.0, 'past months']]"
NCT00798603,Inclusion,the past 12 months,the <VL Label=past Source=ngram>past</VL> <VML Logic=equal Unit=months>12</VML>,"[['past', '=', '12', 'months']]"
NCT00798603,Inclusion,no diverticulitis within the past 12 months,no <VL Label=diverticulitis Source=ngram>diverticulitis</VL> <VML Logic=lower Unit=past months>12</VML>,"[['diverticulitis', '<', '12', 'past months']]"
NCT00798603,Inclusion,no stroke within the past 6 months,no <VL Label=stroke Source=ngram>stroke</VL> <VML Logic=lower Unit=past months>6</VML>,"[['stroke', '<', '6', 'past months']]"
NCT00798603,Inclusion,no significant traumatic injury within the past 8 weeks,no <VL Label=significant traumatic injury Source=ngram>significant traumatic injury</VL> <VML Logic=lower Unit=past weeks>8</VML>,"[['significant traumatic injury', '<', '8', 'past weeks']]"
NCT00798603,Inclusion,no prior radiotherapy to > 25% of bone marrow,no <VL Label=prior radiotherapy Source=ngram>prior radiotherapy</VL> to <VML Logic=greater Unit=%>25</VML> of bone marrow,"[['prior radiotherapy', '>', '25', '%']]"
NCT00798603,Inclusion,"more than 8 weeks since prior major surgery (e.g., laparotomy) or open biopsy (> 4","<VML Logic=greater Unit=weeks>8</VML> since prior major <VL Label=Surgery Source=DK>surgery</VL> ( e.g., laparotomy ) or open biopsy ( <VML Logic=greater Unit=>4</VML> ","[['Surgery', '>', 8.0, 'weeks'], ['Surgery', '>', 4.0, '']]"
NCT00798603,Inclusion,"no nsaid's 2 days prior to (5 days for long-acting nsaid's), the day of and 2 days","no <VL Label=nsaid Source=ngram>nsaid</VL>'s <VML Logic=equal Unit=days>2</VML> prior to ( <VML Logic=equal Unit=days>5</VML> for long-acting nsaid's ) , the day of and <VML Logic=equal Unit=days>2</VML>","[['nsaid', '=', '2', 'days'], ['nsaid', '=', '5', 'days'], ['nsaid', '=', '2', 'days']]"
NCT00813332,Inclusion,"age 18-75 years old, males or females","<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>75</VML> <VL Label=Age Source=DK>old</VL>, males or females","[['Age', '>=', 18.0, 'years'], ['Age', '<=', 75.0, 'years']]"
NCT00813332,Inclusion,"chemotherapy, including progressive disease cases during or in 3 months posterior to","chemotherapy, <VL Label=including progressive disease cases Source=ngram>including progressive disease cases</VL> during or <VML Logic=lower_equal Unit=months>3</VML> posterior to","[['including progressive disease cases', '<=', '3', 'months']]"
NCT00813332,Inclusion,end of first-line chemotherapy( at least 4 cycles done) and cases with intolerant,<VL Label=end of first-line chemotherapy Source=ngram>end of first-line chemotherapy</VL> ( <VML Logic=greater_equal Unit=>4</VML> cycles done ) and cases with intolerant,"[['end of first-line chemotherapy', '>=', '4', '']]"
NCT00813332,Inclusion,adverse effects in first-line chemotherapy( at least 4 cycles done),<VL Label=adverse effects in first-line chemotherapy Source=ngram>adverse effects in first-line chemotherapy</VL> ( <VML Logic=greater_equal Unit=>4</VML> cycles done ) ,"[['adverse effects in first-line chemotherapy', '>=', '4', '']]"
NCT00813332,Inclusion,3 months of clearance needed for neo-adjuvant chemotherapy and 1 month,<VML Logic=equal Unit=months>3</VML> of <VL Label=clearance Source=UMLS>clearance</VL> needed for neo-adjuvant chemotherapy and <VML Logic=equal Unit=month>1</VML>,"[['clearance', '=', '3', 'months'], ['clearance', '=', '1', 'month']]"
NCT00813332,Inclusion,at least one diameter >= 1 cm (including metastatic lymph nodes) confirmed,<VL Label=greater_equal one diameter Source=ngram>greater_equal one diameter</VL> <VML Logic=greater_equal Unit=cm>1</VML> ( including metastatic lymph nodes ) confirmed,"[['greater_equal one diameter', '>=', '1', 'cm']]"
NCT00813332,Inclusion,by ct scan or >= 1 cm by spin ct or pet-ct ),by <VL Label=ct scan Source=ngram>ct scan</VL> or <VML Logic=greater_equal Unit=cm>1</VML> by spin ct or pet-ct ) ,"[['ct scan', '>=', '1', 'cm']]"
NCT00813332,Inclusion,hepatic function: peripheral hemogram: wbc>=4.0×109/l，plt>=80×109/l，hgb>=90g/l； renal,hepatic function: peripheral hemogram: <VML Logic=greater_equal Unit=wbc>4.0</VML> ×<VML Logic=equal Unit=/l>109</VML>，<VML Logic=greater_equal Unit=plt>80</VML> ×<VML Logic=equal Unit=/l>109</VML>，<VL Label=cygb gene Source=UMLS>hgb</VL> <VML Logic=greater_equal Unit=g/l>90</VML>； renal,"[['cygb gene', '>=', '4.0', 'wbc'], ['cygb gene', '=', '109', '/l'], ['cygb gene', '>=', '80', 'plt'], ['cygb gene', '=', '109', '/l'], ['cygb gene', '>=', '90', 'g/l']]"
NCT00813332,Inclusion,function: serum bun and creatinine <=1.0×unl,function: serum bun and <VL Label=Creatinine Source=DK>creatinine</VL> <VML Logic=lower_equal Unit=>1.0</VML> ×unl,"[['Creatinine', '<=', 1.0, '']]"
NCT00813332,Inclusion,"hepatic function: transaminase<=1.5×unl,","hepatic function: <VL Label=Transaminase Source=DK>transaminase</VL> <VML Logic=lower_equal Unit=>1.5</VML> ×unl,","[['Transaminase', '<=', 1.5, '']]"
NCT00813332,Inclusion,karnofsky performance scale>=60 or ecog performance scale<= 2,<VL Label=Karnofsky Source=DK>karnofsky</VL> performance scale <VML Logic=greater_equal Unit=>60</VML> or <VL Label=ECOG Source=DK>ecog</VL> performance scale <VML Logic=lower_equal Unit=>2</VML> ,"[['Karnofsky', '>=', 60.0, ''], ['ECOG', '<=', 2.0, '']]"
NCT00813332,Inclusion,expected survival time>=3,<VL Label=expected survival time Source=ngram>expected survival time</VL> <VML Logic=greater_equal Unit=>3</VML> ,"[['expected survival time', '>=', '3', '']]"
NCT00813332,Exclusion,foci to be evaluated for response in trial treated by radiation in 6 months,<VL Label=foci to be evaluated for response in trial treated by radiation Source=ngram>foci to be evaluated for response in trial treated by radiation</VL> <VML Logic=lower_equal Unit=months>6</VML>,"[['foci to be evaluated for response in trial treated by radiation', '<=', '6', 'months']]"
NCT00818558,Inclusion,tabagical patients (between 10 and 30 packages years),<VL Label=tabagical patients Source=ngram>tabagical patients</VL> ( <VML Logic=greater_equal Unit=packages years>10</VML> - <VML Logic=lower_equal Unit=packages years>30</VML> ) ,"[['tabagical patients', '>=', '10', 'packages years'], ['tabagical patients', '<=', '30', 'packages years']]"
NCT00831545,Inclusion,brain metastases >=1 cm presenting or in progression following >=4 weeks time interval,<VL Label=brain metastases Source=ngram>brain metastases</VL> <VML Logic=greater_equal Unit=cm>1</VML> presenting or in progression following <VML Logic=greater_equal Unit=weeks>4</VML> time interval,"[['brain metastases', '>=', '1', 'cm'], ['brain metastases', '>=', '4', 'weeks']]"
NCT00831545,Inclusion,age <=70 years,<VL Label=Age Source=DK>age</VL> <VML Logic=lower_equal Unit=years>70</VML>,"[['Age', '<=', 70.0, 'years']]"
NCT00831545,Inclusion,performance status 0-2 (ecog-who scale),<VL Label=performance status Source=UMLS>performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>2</VML>  ( ecog-who scale ) ,"[['performance status', '>=', '0', ''], ['performance status', '<=', '2', '']]"
NCT00831545,Inclusion,blood leukocytes >=3.5 x 10^9/l and platelets >=100 x 10^9/l,<VL Label=blood leukocytes Source=ngram>blood leukocytes</VL> <VML Logic=greater_equal Unit=>3.5 x 10</VML> ^9/l and <VML Logic=greater_equal Unit=platelets>100 x 10</VML> ^9/l,"[['blood leukocytes', '>=', '3.5 x 10', ''], ['blood leukocytes', '>=', '100 x 10', 'platelets']]"
NCT00831545,Inclusion,bilirubin <=25 m/l,<VL Label=Bilirubin Source=DK>bilirubin</VL> <VML Logic=lower_equal Unit=m/l>25</VML>,"[['Bilirubin', '<=', 25.0, 'm/l']]"
NCT00831545,Inclusion,seric transaminases <=2 x upper limit of normal values,<VL Label=seric transaminases Source=ngram>seric transaminases</VL> <VML Logic=lower_equal Unit=x upper limit of normal>2</VML> values,"[['seric transaminases', '<=', '2', 'x upper limit of normal']]"
NCT00831545,Inclusion,"creatinine <=150 m/l, creatinine clearance >=60 ml/min","<VL Label=Creatinine Source=DK>creatinine</VL> <VML Logic=lower_equal Unit=m/l>150</VML>, <VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=greater_equal Unit=ml/min>60</VML>","[['Creatinine clearance', '>=', 60.0, 'ml/min']]"
NCT00831545,Exclusion,during the first 2 months of treatment,during the <VL Label=first Source=ngram>first</VL> <VML Logic=equal Unit=months>2</VML> of treatment,"[['first', '=', '2', 'months']]"
NCT00832819,Inclusion,subjects with performance status (ps) 0-1,subjects with <VL Label=performance status Source=UMLS>performance status</VL> ( ps ) <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> ,"[['performance status', '>=', '0', ''], ['performance status', '<=', '1', '']]"
NCT00836992,Inclusion,diagnosis of 1 of the following:,<VL Label=diagnosis Source=ngram>diagnosis</VL> of <VML Logic=equal Unit=>1</VML> of the following:,"[['diagnosis', '=', '1', '']]"
NCT00836992,Inclusion,receiving >= 5 weeks of definitive or adjuvant radiotherapy at mayo clinic arizona,<VL Label=receiving Source=ngram>receiving</VL> <VML Logic=greater_equal Unit=weeks>5</VML> of definitive or adjuvant radiotherapy at mayo clinic arizona,"[['receiving', '>=', '5', 'weeks']]"
NCT00843726,Inclusion,"t1-t2, n0 disease measuring <= 5 cm( t3 tumor based on chest wall involvement is","t1-t2, n0 disease measuring <VML Logic=lower_equal Unit=cm>5</VML> ( t3 <VL Label=Tumor Source=DK>tumor</VL> based on chest wall involvement is","[['Tumor', '<=', 5.0, 'cm']]"
NCT00843726,Inclusion,age >= 18,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=>18</VML> ,"[['Age', '>=', 18.0, 'years']]"
NCT00843726,Exclusion,t2 or t3 tumor greater than 5 cm or t3 tumor based on chest wall involvement,t2 or t3 <VL Label=Tumor Source=DK>tumor</VL> <VML Logic=greater Unit=cm>5</VML> or t3 <VL Label=Tumor Source=DK>tumor</VL> based on chest wall involvement,"[['Tumor', '>', 5.0, 'cm']]"
NCT00843726,Exclusion,as a volume 2cm in all directions around the proximal bronchial tree,as a <VL Label=volume Source=ngram>volume</VL> <VML Logic=equal Unit=cm>2</VML> in all directions around the proximal bronchial tree,"[['volume', '=', '2', 'cm']]"
NCT00845143,Inclusion,"male or female in the age range 18-90 years, and","male or female in the <VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>90</VML>, and","[['Age', '>=', 18.0, 'years'], ['Age', '<=', 90.0, 'years']]"
NCT00845143,Inclusion,bmi (body mass index) equal to or greater than 19,bmi ( <VL Label=BMI Source=DK>body mass index</VL> ) <VML Logic=greater_equal Unit=>19</VML> ,"[['BMI', '>=', 19.0, 'kg/m2']]"
NCT00853684,Inclusion,age greater than or equal to 18 years,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=years>18</VML>,"[['Age', '>=', 18.0, 'years']]"
NCT00853684,Inclusion,swog performance status 0-1,swog <VL Label=performance status Source=UMLS>performance status</VL> <VML Logic=greater_equal Unit=>0</VML> - <VML Logic=lower_equal Unit=>1</VML> ,"[['performance status', '>=', '0', ''], ['performance status', '<=', '1', '']]"
NCT00853684,Inclusion,minimum indicator lesion size: > 10 mm measured by spiral ct or >20mm measured by,greater_equal indicator <VL Label=Lesion Source=DK>lesion</VL> size: <VML Logic=greater Unit=mm>10</VML> measured by spiral ct or <VML Logic=greater Unit=mm>20</VML> measured by,"[['Lesion', '>', 10.0, 'mm'], ['Lesion', '>', 20.0, 'mm']]"
NCT00853684,Inclusion,have a negative serum pregnancy test within 7 days prior to initiation of chemotherapy,have a <VL Label=negative serum pregnancy test Source=ngram>negative serum pregnancy test</VL> <VML Logic=lower Unit=days>7</VML> prior to initiation of chemotherapy,"[['negative serum pregnancy test', '<', '7', 'days']]"
NCT00853684,Inclusion,patients must agree to have a 20 cc blood sample drawn in addition to routine labs,<VL Label=patients must agree Source=ngram>patients must agree</VL> to have a <VML Logic=equal Unit=>20</VML> cc blood sample drawn in addition to routine labs,"[['patients must agree', '=', '20', '']]"
NCT00853684,Exclusion,life expectancy < 3 months,<VL Label=life expectancy Source=ngram>life expectancy</VL> <VML Logic=lower Unit=months>3</VML>,"[['life expectancy', '<', '3', 'months']]"
NCT00853684,Exclusion,"any prior oxaliplatin treatment, with the exception of adjuvant therapy given > 12","any prior oxaliplatin treatment, with the <VL Label=exception of adjuvant therapy given Source=ngram>exception of adjuvant therapy given</VL> <VML Logic=greater Unit=>12</VML> ","[['exception of adjuvant therapy given', '>', '12', '']]"
NCT00853684,Exclusion,"current, recent (within 4 weeks of first infusion on this study) or planned","<VL Label=current Source=ngram>current</VL>, recent ( <VML Logic=lower Unit=weeks>4</VML> of first infusion on this study ) or planned","[['current', '<', '4', 'weeks']]"
