0,1,2,3,4
NCT00191581,Inclusion,have been treated with commercially available human insulin mix 50 - 50 or human insulin mix 30 - 70 twice daily as the only pharmacological treatment for their diabetes for at least 2 months prior to entering the study.,have been treated with commercially available human <VL Label=Insulin Source=DK>insulin</VL> mix <VML Logic=greater_equal Unit=>50</VML> - <VML Logic=lower_equal Unit=>50</VML> or human <VL Label=Insulin Source=DK>insulin</VL> mix <VML Logic=greater_equal Unit=twice daily>30</VML> - <VML Logic=lower_equal Unit=twice daily>70</VML> as the only pharmacological treatment for their diabetes for <VML Logic=greater_equal Unit=months>2</VML> prior to entering the study.,"[['Insulin', '>=', 50.0, 'uiu/ml'], ['Insulin', '<=', 50.0, 'uiu/ml'], ['Insulin', '>=', 30.0, 'twice daily'], ['Insulin', '<=', 70.0, 'twice daily']]"
NCT00191581,Inclusion,have an hba1c between 1.1 and 1.7 times the upper limit of the normal reference rang(inclusive) as determined by a local laboratory within 2 weeks prior to or at visit 1.,have an <VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=greater_equal Unit=times>1.1</VML> - <VML Logic=lower_equal Unit=times>1.7</VML> the upper limit of the normal reference rang ( inclusive ) as determined by a local laboratory <VML Logic=lower Unit=weeks>2</VML> prior to or at visit 1 .,"[['HBA1C', '>=', 1.1, 'times'], ['HBA1C', '<=', 1.7, 'times']]"
NCT00191581,Exclusion,"{1] have used oral antidiabetic agents, including biguanides, sulfonylureas, glucosidase inhibitors and insulin-sensitivity enhancers within 30 days prior to entry into the study."," { 1 ] have used oral antidiabetic agents, including biguanides, sulfonylureas, glucosidase inhibitors and insulin-sensitivity enhancers <VML Logic=lower Unit=days>30</VML> prior to <VL Label=Study entry Source=DK>entry</VL> into the study.","[['Study entry', '<', 30.0, 'days']]"
NCT00191581,Exclusion,[2] receive a total daily dose of insulin >2 units/kg., [ 2 ] receive a total daily dose of <VL Label=Insulin Source=DK>insulin</VL> <VML Logic=greater Unit=units/kg>2</VML>.,"[['Insulin', '>', 2.0, 'units/kg']]"
NCT00191581,Exclusion,[3] have had more than two episodes of severe hypoglycemia (defined as requiring assistance of another person due to disabling hypoglycemia) within 6 months prior to entry into the study., [ 3 ] have had more than two episodes of severe hypoglycemia ( defined as requiring assistance of another person due to disabling hypoglycemia ) <VML Logic=lower Unit=months>6</VML> prior to <VL Label=Study entry Source=DK>entry</VL> into the study.,"[['Study entry', '<', 6.0, 'months']]"
NCT00191581,Exclusion,[4] have a body mass index >35 kg/m2., [ 4 ] have a <VL Label=BMI Source=DK>body mass index</VL> <VML Logic=greater Unit=kg/m2>35</VML>.,"[['BMI', '>', 35.0, 'kg/m2']]"
NCT00198146,Inclusion,ages 2 to 40 years at diagnosis,<VL Label=Age Source=DK>ages</VL> <VML Logic=greater_equal Unit=years>2</VML> - <VML Logic=lower_equal Unit=years>40</VML> at diagnosis,"[['Age', '>=', 2.0, 'years'], ['Age', '<=', 40.0, 'years']]"
NCT00198146,Inclusion,enroll within 3 months of diagnosis,<VL Label=enroll Source=ngram>enroll</VL> <VML Logic=lower Unit=months>3</VML> of diagnosis,"[['enroll', '<', '3', 'months']]"
NCT00198146,Inclusion,"test positive for at least one of the biochemical autoantibodies (ica-512, gad 65 or iaa) prior to enrolling","<VL Label=test positive for greater_equal one of the biochemical autoantibodies Source=ngram>test positive for greater_equal one of the biochemical autoantibodies</VL> ( ica - 512 , gad <VML Logic=equal Unit=>65</VML> or iaa ) prior to enrolling","[['test positive for greater_equal one of the biochemical autoantibodies', '=', '65', '']]"
NCT00206258,Inclusion,age >12 years < 19 years,<VL Label=Age Source=DK>age</VL> <VML Logic=greater Unit=years>12</VML> <VML Logic=lower Unit=years>19</VML>,"[['Age', '>', 12.0, 'years'], ['Age', '<', 19.0, 'years']]"
NCT00206258,Inclusion,have diabetes for at least 2 years and in good control (hba1c < 8%).,have diabetes for <VML Logic=greater_equal Unit=years>2</VML> and in good control ( <VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=lower Unit=%>8</VML> ) .,"[['HBA1C', '<', 8.0, '%']]"
NCT00206258,Inclusion,hemoglobin equal to or > than 12 g/dl before each study.,<VL Label=hemoglobin equal Source=ngram>hemoglobin equal</VL> or > than <VML Logic=equal Unit=g/dl>12</VML> before each study.,"[['hemoglobin equal', '=', '12', 'g/dl']]"
NCT00206258,Inclusion,weight more than 44 kg.,<VL Label=Weight Source=DK>weight</VL> <VML Logic=greater Unit=kg>44</VML>.,"[['Weight', '>', 44.0, 'kg']]"
NCT00206258,Exclusion,age >18 or < 12 y at the time of study,<VL Label=Age Source=DK>age</VL> <VML Logic=greater Unit=y>18</VML> - <VML Logic=lower Unit=y>12</VML> at the time of study,"[['Age', '>', 18.0, 'y'], ['Age', '<', 12.0, 'y']]"
NCT00206258,Exclusion,"hemoglobin less than 12 g/dl (if before any of the studies the hemoglobin is lower than 12 g/dl, subjects will be excluded from further studies)","<VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=lower Unit=g/dl>12</VML> ( if before any of the studies the hemoglobin is <VML Logic=lower Unit=g/dl>12</VML>, subjects will be excluded from further studies ) ","[['hemoglobin', '<', '12', 'g/dl'], ['hemoglobin', '<', '12', 'g/dl']]"
NCT00206258,Exclusion,hgb a1c >8.0 % in a diabetic subject,hgb <VL Label=HBA1C Source=DK>a1c</VL> <VML Logic=greater Unit=%>8.0</VML> in a diabetic subject,"[['HBA1C', '>', 8.0, '%']]"
NCT00206258,Exclusion,weight less than 44 kg,<VL Label=Weight Source=DK>weight</VL> <VML Logic=lower Unit=kg>44</VML>,"[['Weight', '<', 44.0, 'kg']]"
NCT00206297,Inclusion,between 12-21 years of age at the time of enrollment.,<VML Logic=greater_equal Unit=years>12</VML> - <VML Logic=lower_equal Unit=years>21</VML> of <VL Label=Age Source=DK>age</VL> at the time of enrollment.,"[['Age', '>=', 12.0, 'years'], ['Age', '<=', 21.0, 'years']]"
NCT00206297,Inclusion,have been diagnosed with diabetes for at least 2 years and in good control (hba1c less than 8.5%).,have been diagnosed with diabetes for <VML Logic=greater_equal Unit=years>2</VML> and in good control ( <VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=lower Unit=%>8.5</VML> ) .,"[['HBA1C', '<', 8.5, '%']]"
NCT00206297,Inclusion,hemoglobin equal to or > 12 g/dl before each study.,<VL Label=hemoglobin equal Source=ngram>hemoglobin equal</VL> or <VML Logic=greater Unit=g/dl>12</VML> before each study.,"[['hemoglobin equal', '>', '12', 'g/dl']]"
NCT00206297,Inclusion,weight more than 44 kg,<VL Label=Weight Source=DK>weight</VL> <VML Logic=greater Unit=kg>44</VML>,"[['Weight', '>', 44.0, 'kg']]"
NCT00206297,Exclusion,age greater than 22 years or less than 12 years at the time of study,<VL Label=Age Source=DK>age</VL> <VML Logic=greater Unit=years>22</VML> or <VML Logic=lower Unit=years>12</VML> at the time of study,"[['Age', '>', 22.0, 'years'], ['Age', '<', 12.0, 'years']]"
NCT00206297,Exclusion,anemia (hemoglobin less than 12mg/dl),anemia ( <VL Label=hemoglobin Source=ngram>hemoglobin</VL> <VML Logic=lower Unit=mg/dl>12</VML> ) ,"[['hemoglobin', '<', '12', 'mg/dl']]"
NCT00206297,Exclusion,hgb a1c greater than or equal to 8.5 % in a diabetic subject,hgb <VL Label=HBA1C Source=DK>a1c</VL> <VML Logic=greater_equal Unit=%>8.5</VML> in a diabetic subject,"[['HBA1C', '>=', 8.5, '%']]"
NCT00206297,Exclusion,weight less than 44 kg,<VL Label=Weight Source=DK>weight</VL> <VML Logic=lower Unit=kg>44</VML>,"[['Weight', '<', 44.0, 'kg']]"
NCT00206401,Inclusion,age greater than 6 years of age but less than 25 years of age (insulin glargine has been approved for use in children 6 years and older).,<VL Label=Age Source=DK>age</VL> <VML Logic=greater Unit=years>6</VML> of <VL Label=Age Source=DK>age</VL> but <VML Logic=lower Unit=years>25</VML> of age ( <VL Label=Insulin Source=DK>insulin glargine</VL> has been approved for use in children <VML Logic=greater_equal Unit=years>6</VML> ) .,"[['Age', '>', 6.0, 'years'], ['Age', '<', 25.0, 'years']]"
NCT00206401,Inclusion,patients newly diagnosed with t1dm within the past 3 months.,<VL Label=patients newly diagnosed with t1dm Source=ngram>patients newly diagnosed with t1dm</VL> <VML Logic=lower Unit=past months>3</VML>.,"[['patients newly diagnosed with t1dm', '<', '3', 'past months']]"
NCT00206401,Inclusion,"have an hgba1c of less than 9.0%, after the initial run-in period of 3 months.","have an <VL Label=HBA1C Source=DK>hgba1c</VL> of <VML Logic=lower Unit=%>9.0</VML>, after the initial run-in period of <VML Logic=equal Unit=months>3</VML>.","[['HBA1C', '<', 9.0, '%']]"
NCT00206401,Exclusion,age less than 6 years or greater than 25 years.,<VL Label=Age Source=DK>age</VL> <VML Logic=lower Unit=years>6</VML> or <VML Logic=greater Unit=years>25</VML>.,"[['Age', '<', 6.0, 'years'], ['Age', '>', 25.0, 'years']]"
NCT00206401,Exclusion,"hba1c level of greater than 9.0%, after the initial run-in period of 3 months.","<VL Label=HBA1C Source=DK>hba1c level</VL> of <VML Logic=greater Unit=%>9.0</VML>, after the initial run-in period of <VML Logic=equal Unit=months>3</VML>.","[['HBA1C', '>', 9.0, '%']]"
NCT00211510,Inclusion,age 12 - 80 years,<VL Label=Age Source=DK>age</VL> <VML Logic=greater_equal Unit=years>12</VML> - <VML Logic=lower_equal Unit=years>80</VML>,"[['Age', '>=', 12.0, 'years'], ['Age', '<=', 80.0, 'years']]"
NCT00211510,Inclusion,type 1 diabetes mellitus diagnosed at least 1 year ago,<VL Label=type 1 diabetes mellitus diagnosed Source=ngram>type 1 diabetes mellitus diagnosed</VL> <VML Logic=greater_equal Unit=year>1</VML> ago,"[['type 1 diabetes mellitus diagnosed', '>=', '1', 'year']]"
NCT00211510,Inclusion,using insulin infusion pump for past 6 months minimum,using <VL Label=Insulin Source=DK>insulin</VL> infusion pump <VML Logic=lower_equal Unit=past months>6</VML> greater_equal,"[['Insulin', '<=', 6.0, 'past months']]"
NCT00211510,Inclusion,performing minimum 4 blood glucose tests per day,performing <VML Logic=greater_equal Unit=>4</VML> blood <VL Label=Glucose Source=DK>glucose tests</VL> per day,"[['Glucose', '>=', 4.0, '']]"
NCT00211536,Inclusion,hba1c greater than or equal to 7.5%,<VL Label=HBA1C Source=DK>hba1c</VL> <VML Logic=greater_equal Unit=%>7.5</VML>,"[['HBA1C', '>=', 7.5, '%']]"
NCT00211536,Inclusion,capability and willingness to perform self-monitoring of blood glucose at least four times daily for 9 months of the study and 7 times daily for 3 months of the study,capability and willingness to perform self-monitoring of blood <VL Label=Glucose Source=DK>glucose</VL> greater_equal four times daily for <VML Logic=equal Unit=months>9</VML> of the study and <VML Logic=equal Unit=times daily>7</VML> for <VML Logic=equal Unit=months>3</VML> of the study,"[['Glucose', '=', 7.0, 'times daily']]"
NCT00211536,Exclusion,the subject's insulin usage exceeds 66 units per day.,the subject's <VL Label=Insulin Source=DK>insulin</VL> usage exceeds <VML Logic=equal Unit=units/day>66</VML>.,"[['Insulin', '=', 66.0, 'units/day']]"
NCT00211536,Exclusion,reside at or plan to travel to elevations above 8000 feet during the study period (commercial airline travel is acceptable),<VL Label=reside at or plan to travel to elevations Source=ngram>reside at or plan to travel to elevations</VL> <VML Logic=greater Unit=>8000</VML> feet during the study period ( commercial airline travel is acceptable ) ,"[['reside at or plan to travel to elevations', '>', '8000', '']]"
NCT00211536,Exclusion,the subject has previously enrolled in or participated in an investigational drug or device study within the preceding 4 weeks,the <VL Label=subject has previously enrolled in or participated in an investigational drug or device study Source=ngram>subject has previously enrolled in or participated in an investigational drug or device study</VL> <VML Logic=lower Unit=preceding weeks>4</VML>,"[['subject has previously enrolled in or participated in an investigational drug or device study', '<', '4', 'preceding weeks']]"
NCT00211536,Exclusion,has plans for activities which require them to go 25 feet below sea level,has <VL Label=plans for activities which require them to go Source=ngram>plans for activities which require them to go</VL> <VML Logic=equal Unit=>25</VML> feet below sea level,"[['plans for activities which require them to go', '=', '25', '']]"
NCT00212329,Inclusion,8-35 years of age at time of first visit,<VML Logic=greater_equal Unit=years>8</VML> - <VML Logic=lower_equal Unit=years>35</VML> of <VL Label=Age Source=DK>age</VL> at time of first visit,"[['Age', '>=', 8.0, 'years'], ['Age', '<=', 35.0, 'years']]"
NCT00212329,Inclusion,weigh > 40 kg (88 lbs) at time of first visit,<VL Label=weigh Source=ngram>weigh</VL> <VML Logic=greater Unit=kg>40</VML> at time of first visit,"[['weigh', '>', '40', 'kg']]"
NCT00214214,Inclusion,"adult subjects ages 18-35, with new onset type 1 diabetes mellitus (within 2-12 weeks of diagnosis), one or more islet autoantibody to gad, ia2, iaa or islet cell cytoplasmic antibody (ica) within 2 weeks of diabetes diagnosis.","adult subjects <VL Label=Age Source=DK>ages</VL> <VML Logic=greater_equal Unit=>18</VML> - <VML Logic=lower_equal Unit=>35</VML> , with new onset type 1 diabetes mellitus ( <VML Logic=lower Unit=weeks>2</VML> - <VML Logic=lower Unit=weeks>12</VML> of diagnosis ) , one or more islet autoantibody to gad, ia2, iaa or islet cell cytoplasmic antibody ( ica ) <VML Logic=lower Unit=weeks>2</VML> of diabetes diagnosis.","[['Age', '>=', 18.0, 'years'], ['Age', '<=', 35.0, 'years'], ['Age', '<', 2.0, 'weeks'], ['Age', '<', 12.0, 'weeks'], ['Age', '<', 2.0, 'weeks']]"
NCT00214214,Exclusion,subjects under 18 years of age or over 35 years of age.,subjects <VML Logic=lower Unit=years>18</VML> of <VL Label=Age Source=DK>age</VL> or <VML Logic=greater Unit=years>35</VML> of <VL Label=Age Source=DK>age</VL>.,"[['Age', '<', 18.0, 'years'], ['Age', '>', 35.0, 'years']]"
NCT00214214,Exclusion,individuals will be considered to have thrombocytopenia if they have a platelet count <100000 platelets/mm2 or <3000 wbc/ml.,individuals will be considered to have thrombocytopenia if they have a <VL Label=platelet count measurement Source=UMLS>platelet count</VL> <VML Logic=lower Unit=platelets>100000</VML> / mm2 or <VML Logic=lower Unit=wbc/ml>3000</VML>.,"[['platelet count measurement', '<', '100000', 'platelets'], ['platelet count measurement', '<', '3000', 'wbc/ml']]"
NCT00214253,Inclusion,"16 type i insulin-dependent diabetic subjects ages 18-60,(8 who have received a prior kidney or liver transplant and have stable renal function and 8 who have labile glucose regulation and who have failed a trial of intensive exogenous insulin therapy and who have preserved native renal function)","<VML Logic=equal Unit=>16</VML> type i <VL Label=Insulin Source=DK>insulin</VL>-dependent diabetic subjects <VL Label=Age Source=DK>ages</VL> <VML Logic=greater_equal Unit=>18</VML> - <VML Logic=lower_equal Unit=>60</VML> , ( <VML Logic=equal Unit=>8</VML> who have received a prior kidney or liver transplant and have stable renal function and <VML Logic=equal Unit=>8</VML> who have labile glucose regulation and who have failed a trial of intensive exogenous insulin therapy and who have preserved native renal function ) ","[['Insulin', '=', 16.0, 'uiu/ml'], ['Age', '>=', 18.0, 'years'], ['Age', '<=', 60.0, 'years'], ['Age', '=', 8.0, 'years'], ['Age', '=', 8.0, 'years']]"
NCT00214253,Exclusion,hgba1c >12%,<VL Label=HBA1C Source=DK>hgba1c</VL> <VML Logic=greater Unit=%>12</VML>,"[['HBA1C', '>', 12.0, '%']]"
NCT00214253,Exclusion,creatinine clearance < 80 ml/minute or macroalbuminuria > 0.3 gm/24 hrs;,<VL Label=Creatinine clearance Source=DK>creatinine clearance</VL> <VML Logic=lower Unit=ml/minute>80</VML> or macroalbuminuria <VML Logic=greater Unit=gm>0.3</VML> / <VML Logic=equal Unit=>24</VML> hrs;,"[['Creatinine clearance', '<', 80.0, 'ml/minute'], ['Creatinine clearance', '=', 24.0, '']]"
NCT00214253,Exclusion,presence of panel reactive antibodies >20%,<VL Label=presence of panel reactive antibodies Source=ngram>presence of panel reactive antibodies</VL> <VML Logic=greater Unit=%>20</VML>,"[['presence of panel reactive antibodies', '>', '20', '%']]"
NCT00223613,Exclusion,age above 15 years,<VL Label=Age Source=DK>age</VL> <VML Logic=greater Unit=years>15</VML>,"[['Age', '>', 15.0, 'years']]"
NCT00226902,Inclusion,aged 18-80 years,<VL Label=Age Source=DK>aged</VL> <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>80</VML>,"[['Age', '>=', 18.0, 'years'], ['Age', '<=', 80.0, 'years']]"
NCT00226902,Inclusion,"patients receiving either conventional haemodialysis 3-4 x week, for a duration of > 6 months or peritoneal dialysis for a duration >6 months","<VL Label=patients receiving either conventional haemodialysis Source=ngram>patients receiving either conventional haemodialysis</VL> <VML Logic=greater_equal Unit=x week>3</VML> - <VML Logic=lower_equal Unit=x week>4</VML>, for a duration of <VML Logic=greater Unit=months>6</VML> or peritoneal dialysis for a duration <VML Logic=greater Unit=months>6</VML>","[['patients receiving either conventional haemodialysis', '>=', '3', 'x week'], ['patients receiving either conventional haemodialysis', '<=', '4', 'x week'], ['patients receiving either conventional haemodialysis', '>', '6', 'months'], ['patients receiving either conventional haemodialysis', '>', '6', 'months']]"
